Configuration 3:  

(using maxima)

1 - 2 	 T:  0.8400000000000001
67 - 208 	 T/2:  0.43875886524822694
67 - 210 	 T/2:  0.43884615384615383
67 - 212 	 T/2:  0.43886206896551727
67 - 214 	 T/2:  0.4387414965986395
67 - 216 	 T/2:  0.4387919463087248
67 - 218 	 T/2:  0.43887417218543046
67 - 220 	 T/2:  0.43879084967320264
67 - 222 	 T/2:  0.43870967741935485
67 - 224 	 T/2:  0.43878980891719743
67 - 226 	 T/2:  0.43880503144654087
67 - 228 	 T/2:  0.4387267080745342
68 - 69 	 T/2:  0.42499999999999716
68 - 71 	 T/2:  0.43666666666666626
68 - 73 	 T/2:  0.43900000000000006
68 - 75 	 T/2:  0.43785714285714256
68 - 77 	 T/2:  0.43833333333333335
68 - 79 	 T/2:  0.43863636363636327
68 - 81 	 T/2:  0.4388461538461537
68 - 83 	 T/2:  0.43866666666666654
68 - 85 	 T/2:  0.44088235294117634
68 - 87 	 T/2:  0.4389473684210524
68 - 89 	 T/2:  0.43833333333333324
68 - 91 	 T/2:  0.4386956521739129
68 - 93 	 T/2:  0.4366
68 - 95 	 T/2:  0.43851851851851836
68 - 97 	 T/2:  0.43879310344827593
68 - 99 	 T/2:  0.4387096774193549
68 - 101 	 T/2:  0.43772727272727274
68 - 103 	 T/2:  0.4394285714285713
68 - 105 	 T/2:  0.438918918918919
68 - 107 	 T/2:  0.43897435897435894
68 - 109 	 T/2:  0.43817073170731696
68 - 111 	 T/2:  0.438953488372093
68 - 113 	 T/2:  0.4387777777777777
68 - 115 	 T/2:  0.4389361702127659
68 - 117 	 T/2:  0.43785714285714283
68 - 119 	 T/2:  0.4382352941176471
68 - 121 	 T/2:  0.4391509433962264
68 - 123 	 T/2:  0.4389090909090909
68 - 125 	 T/2:  0.4380701754385965
68 - 127 	 T/2:  0.4388135593220339
68 - 129 	 T/2:  0.43819672131147536
68 - 131 	 T/2:  0.4388888888888889
68 - 133 	 T/2:  0.43846153846153846
68 - 135 	 T/2:  0.43865671641791043
68 - 137 	 T/2:  0.43884057971014495
68 - 139 	 T/2:  0.43887323943661966
68 - 141 	 T/2:  0.4376712328767123
68 - 143 	 T/2:  0.43873333333333336
68 - 145 	 T/2:  0.4388961038961039
68 - 147 	 T/2:  0.43772151898734185
68 - 149 	 T/2:  0.43777777777777777
68 - 151 	 T/2:  0.438855421686747
68 - 153 	 T/2:  0.43870588235294117
68 - 155 	 T/2:  0.4381034482758621
68 - 157 	 T/2:  0.4380898876404495
68 - 159 	 T/2:  0.4388461538461538
68 - 161 	 T/2:  0.4388709677419355
68 - 163 	 T/2:  0.4388421052631579
68 - 165 	 T/2:  0.43881443298969075
68 - 167 	 T/2:  0.43888888888888883
68 - 169 	 T/2:  0.4388118811881188
68 - 171 	 T/2:  0.43868932038834946
68 - 173 	 T/2:  0.4388571428571429
68 - 175 	 T/2:  0.43878504672897195
68 - 177 	 T/2:  0.4388073394495413
68 - 179 	 T/2:  0.4387387387387387
68 - 181 	 T/2:  0.43884955752212385
68 - 183 	 T/2:  0.4388260869565217
68 - 185 	 T/2:  0.4388034188034188
68 - 187 	 T/2:  0.43873949579831933
68 - 189 	 T/2:  0.4387190082644628
68 - 191 	 T/2:  0.43894308943089433
68 - 193 	 T/2:  0.43848
68 - 195 	 T/2:  0.43877952755905514
68 - 197 	 T/2:  0.43875968992248066
68 - 199 	 T/2:  0.4387404580152672
68 - 201 	 T/2:  0.4387218045112782
68 - 203 	 T/2:  0.4387407407407407
68 - 205 	 T/2:  0.4387591240875912
68 - 207 	 T/2:  0.4386330935251798
68 - 209 	 T/2:  0.43865248226950354
68 - 211 	 T/2:  0.4387762237762238
68 - 213 	 T/2:  0.4387241379310345
68 - 215 	 T/2:  0.4387755102040816
68 - 217 	 T/2:  0.438758389261745
68 - 219 	 T/2:  0.43877483443708604
68 - 221 	 T/2:  0.4386274509803921
68 - 223 	 T/2:  0.4386774193548387
68 - 225 	 T/2:  0.4387261146496815
68 - 227 	 T/2:  0.4388050314465409
69 - 70 	 T/2:  0.4450000000000003
69 - 72 	 T/2:  0.44333333333333397
69 - 74 	 T/2:  0.44099999999999967
69 - 76 	 T/2:  0.4399999999999998
69 - 78 	 T/2:  0.43944444444444425
69 - 80 	 T/2:  0.4390909090909089
69 - 82 	 T/2:  0.4399999999999999
69 - 84 	 T/2:  0.4400000000000001
69 - 86 	 T/2:  0.4391176470588237
69 - 88 	 T/2:  0.43973684210526337
69 - 90 	 T/2:  0.439047619047619
69 - 92 	 T/2:  0.43956521739130433
69 - 94 	 T/2:  0.43939999999999996
69 - 96 	 T/2:  0.4390740740740742
69 - 98 	 T/2:  0.43913793103448273
69 - 100 	 T/2:  0.43951612903225806
69 - 102 	 T/2:  0.4393939393939394
69 - 104 	 T/2:  0.4392857142857143
69 - 106 	 T/2:  0.4393243243243244
69 - 108 	 T/2:  0.4391025641025641
69 - 110 	 T/2:  0.4392682926829268
69 - 112 	 T/2:  0.43906976744186055
69 - 114 	 T/2:  0.43922222222222224
69 - 116 	 T/2:  0.4390425531914893
69 - 118 	 T/2:  0.4392857142857143
69 - 120 	 T/2:  0.4391176470588236
69 - 122 	 T/2:  0.4391509433962264
69 - 124 	 T/2:  0.4390909090909091
69 - 126 	 T/2:  0.43912280701754386
69 - 128 	 T/2:  0.4388983050847458
69 - 130 	 T/2:  0.43901639344262294
69 - 132 	 T/2:  0.4391269841269841
69 - 134 	 T/2:  0.4391538461538462
69 - 136 	 T/2:  0.4391044776119403
69 - 138 	 T/2:  0.43891304347826093
69 - 140 	 T/2:  0.43901408450704227
69 - 142 	 T/2:  0.43910958904109587
69 - 144 	 T/2:  0.43893333333333334
69 - 146 	 T/2:  0.43902597402597404
69 - 148 	 T/2:  0.43905063291139235
69 - 150 	 T/2:  0.4390740740740741
69 - 152 	 T/2:  0.43897590361445776
69 - 154 	 T/2:  0.4390588235294118
69 - 156 	 T/2:  0.4389655172413794
69 - 158 	 T/2:  0.438876404494382
69 - 160 	 T/2:  0.438956043956044
69 - 162 	 T/2:  0.4388709677419355
69 - 164 	 T/2:  0.4388947368421053
69 - 166 	 T/2:  0.43902061855670105
69 - 168 	 T/2:  0.439040404040404
69 - 170 	 T/2:  0.43891089108910897
69 - 172 	 T/2:  0.43893203883495147
69 - 174 	 T/2:  0.4388571428571429
69 - 176 	 T/2:  0.4388785046728972
69 - 178 	 T/2:  0.4389449541284404
69 - 180 	 T/2:  0.438963963963964
69 - 182 	 T/2:  0.43884955752212385
69 - 184 	 T/2:  0.4389565217391304
69 - 186 	 T/2:  0.43897435897435905
69 - 188 	 T/2:  0.4388235294117648
69 - 190 	 T/2:  0.4388842975206611
69 - 192 	 T/2:  0.43882113821138213
69 - 194 	 T/2:  0.43892000000000003
69 - 196 	 T/2:  0.43881889763779525
69 - 198 	 T/2:  0.43887596899224807
69 - 200 	 T/2:  0.4388549618320611
69 - 202 	 T/2:  0.4388721804511278
69 - 204 	 T/2:  0.4388148148148148
69 - 206 	 T/2:  0.4389051094890511
69 - 208 	 T/2:  0.4388129496402878
69 - 210 	 T/2:  0.43890070921985813
69 - 212 	 T/2:  0.43891608391608394
69 - 214 	 T/2:  0.43879310344827593
69 - 216 	 T/2:  0.4388435374149659
69 - 218 	 T/2:  0.43892617449664434
69 - 220 	 T/2:  0.43884105960264913
69 - 222 	 T/2:  0.4387581699346405
69 - 224 	 T/2:  0.43883870967741945
69 - 226 	 T/2:  0.4388535031847134
69 - 228 	 T/2:  0.4387735849056605
70 - 71 	 T/2:  0.4400000000000013
70 - 73 	 T/2:  0.4416666666666676
70 - 75 	 T/2:  0.43900000000000006
70 - 77 	 T/2:  0.43928571428571467
70 - 79 	 T/2:  0.43944444444444425
70 - 81 	 T/2:  0.43954545454545463
70 - 83 	 T/2:  0.4392307692307693
70 - 85 	 T/2:  0.44166666666666665
70 - 87 	 T/2:  0.4394117647058823
70 - 89 	 T/2:  0.43868421052631584
70 - 91 	 T/2:  0.439047619047619
70 - 93 	 T/2:  0.4367391304347827
70 - 95 	 T/2:  0.43879999999999997
70 - 97 	 T/2:  0.4390740740740742
70 - 99 	 T/2:  0.43896551724137944
70 - 101 	 T/2:  0.4379032258064517
70 - 103 	 T/2:  0.43969696969696964
70 - 105 	 T/2:  0.4391428571428573
70 - 107 	 T/2:  0.4391891891891892
70 - 109 	 T/2:  0.4383333333333333
70 - 111 	 T/2:  0.4391463414634147
70 - 113 	 T/2:  0.438953488372093
70 - 115 	 T/2:  0.43911111111111106
70 - 117 	 T/2:  0.4379787234042553
70 - 119 	 T/2:  0.4383673469387756
70 - 121 	 T/2:  0.4393137254901961
70 - 123 	 T/2:  0.43905660377358496
70 - 125 	 T/2:  0.43818181818181823
70 - 127 	 T/2:  0.4389473684210527
70 - 129 	 T/2:  0.4383050847457627
70 - 131 	 T/2:  0.43901639344262294
70 - 133 	 T/2:  0.4385714285714286
70 - 135 	 T/2:  0.4387692307692308
70 - 137 	 T/2:  0.43895522388059705
70 - 139 	 T/2:  0.4389855072463768
70 - 141 	 T/2:  0.4377464788732394
70 - 143 	 T/2:  0.4388356164383562
70 - 145 	 T/2:  0.43900000000000006
70 - 147 	 T/2:  0.4377922077922079
70 - 149 	 T/2:  0.43784810126582285
70 - 151 	 T/2:  0.4389506172839507
70 - 153 	 T/2:  0.4387951807228916
70 - 155 	 T/2:  0.43817647058823533
70 - 157 	 T/2:  0.43816091954022995
70 - 159 	 T/2:  0.4389325842696629
70 - 161 	 T/2:  0.43895604395604404
70 - 163 	 T/2:  0.4389247311827958
70 - 165 	 T/2:  0.43889473684210534
70 - 167 	 T/2:  0.43896907216494846
70 - 169 	 T/2:  0.43888888888888894
70 - 171 	 T/2:  0.43876237623762376
70 - 173 	 T/2:  0.4389320388349515
70 - 175 	 T/2:  0.43885714285714283
70 - 177 	 T/2:  0.4388785046728973
70 - 179 	 T/2:  0.43880733944954126
70 - 181 	 T/2:  0.43891891891891893
70 - 183 	 T/2:  0.4388938053097345
70 - 185 	 T/2:  0.4388695652173913
70 - 187 	 T/2:  0.43880341880341883
70 - 189 	 T/2:  0.43878151260504206
70 - 191 	 T/2:  0.43900826446280994
70 - 193 	 T/2:  0.43853658536585366
70 - 195 	 T/2:  0.43884
70 - 197 	 T/2:  0.4388188976377953
70 - 199 	 T/2:  0.4387984496124031
70 - 201 	 T/2:  0.43877862595419853
70 - 203 	 T/2:  0.438796992481203
70 - 205 	 T/2:  0.43881481481481477
70 - 207 	 T/2:  0.4386861313868613
70 - 209 	 T/2:  0.43870503597122307
70 - 211 	 T/2:  0.43882978723404253
70 - 213 	 T/2:  0.43877622377622383
70 - 215 	 T/2:  0.43882758620689655
70 - 217 	 T/2:  0.43880952380952376
70 - 219 	 T/2:  0.43882550335570475
70 - 221 	 T/2:  0.4386754966887417
70 - 223 	 T/2:  0.4387254901960784
70 - 225 	 T/2:  0.43877419354838715
70 - 227 	 T/2:  0.4388535031847134
71 - 72 	 T/2:  0.4450000000000003
71 - 74 	 T/2:  0.4399999999999989
71 - 76 	 T/2:  0.43899999999999934
71 - 78 	 T/2:  0.4385714285714281
71 - 80 	 T/2:  0.43833333333333296
71 - 82 	 T/2:  0.4395454545454543
71 - 84 	 T/2:  0.43961538461538463
71 - 86 	 T/2:  0.4386666666666668
71 - 88 	 T/2:  0.4394117647058825
71 - 90 	 T/2:  0.4386842105263156
71 - 92 	 T/2:  0.43928571428571417
71 - 94 	 T/2:  0.4391304347826086
71 - 96 	 T/2:  0.4388000000000001
71 - 98 	 T/2:  0.43888888888888883
71 - 100 	 T/2:  0.43931034482758613
71 - 102 	 T/2:  0.43919354838709673
71 - 104 	 T/2:  0.43909090909090903
71 - 106 	 T/2:  0.43914285714285717
71 - 108 	 T/2:  0.4389189189189189
71 - 110 	 T/2:  0.439102564102564
71 - 112 	 T/2:  0.43890243902439025
71 - 114 	 T/2:  0.43906976744186044
71 - 116 	 T/2:  0.43888888888888883
71 - 118 	 T/2:  0.4391489361702127
71 - 120 	 T/2:  0.43897959183673474
71 - 122 	 T/2:  0.4390196078431372
71 - 124 	 T/2:  0.43896226415094336
71 - 126 	 T/2:  0.439
71 - 128 	 T/2:  0.4387719298245614
71 - 130 	 T/2:  0.43889830508474575
71 - 132 	 T/2:  0.4390163934426229
71 - 134 	 T/2:  0.4390476190476191
71 - 136 	 T/2:  0.439
71 - 138 	 T/2:  0.43880597014925377
71 - 140 	 T/2:  0.4389130434782609
71 - 142 	 T/2:  0.4390140845070422
71 - 144 	 T/2:  0.4388356164383561
71 - 146 	 T/2:  0.43893333333333334
71 - 148 	 T/2:  0.43896103896103894
71 - 150 	 T/2:  0.438987341772152
71 - 152 	 T/2:  0.43888888888888883
71 - 154 	 T/2:  0.4389759036144579
71 - 156 	 T/2:  0.43888235294117656
71 - 158 	 T/2:  0.4387931034482758
71 - 160 	 T/2:  0.43887640449438203
71 - 162 	 T/2:  0.43879120879120886
71 - 164 	 T/2:  0.4388172043010753
71 - 166 	 T/2:  0.43894736842105264
71 - 168 	 T/2:  0.43896907216494846
71 - 170 	 T/2:  0.4388383838383839
71 - 172 	 T/2:  0.43886138613861386
71 - 174 	 T/2:  0.43878640776699035
71 - 176 	 T/2:  0.4388095238095238
71 - 178 	 T/2:  0.4388785046728973
71 - 180 	 T/2:  0.4388990825688074
71 - 182 	 T/2:  0.43878378378378374
71 - 184 	 T/2:  0.4388938053097345
71 - 186 	 T/2:  0.43891304347826093
71 - 188 	 T/2:  0.43876068376068383
71 - 190 	 T/2:  0.4388235294117647
71 - 192 	 T/2:  0.43876033057851244
71 - 194 	 T/2:  0.4388617886178862
71 - 196 	 T/2:  0.43876
71 - 198 	 T/2:  0.4388188976377953
71 - 200 	 T/2:  0.4387984496124031
71 - 202 	 T/2:  0.4388167938931298
71 - 204 	 T/2:  0.4387593984962406
71 - 206 	 T/2:  0.4388518518518519
71 - 208 	 T/2:  0.4387591240875912
71 - 210 	 T/2:  0.43884892086330934
71 - 212 	 T/2:  0.43886524822695044
71 - 214 	 T/2:  0.4387412587412588
71 - 216 	 T/2:  0.4387931034482759
71 - 218 	 T/2:  0.43887755102040815
71 - 220 	 T/2:  0.4387919463087249
71 - 222 	 T/2:  0.4387086092715232
71 - 224 	 T/2:  0.43879084967320264
71 - 226 	 T/2:  0.4388064516129032
71 - 228 	 T/2:  0.4387261146496816
72 - 73 	 T/2:  0.4400000000000013
72 - 75 	 T/2:  0.43666666666666626
72 - 77 	 T/2:  0.4380000000000003
72 - 79 	 T/2:  0.4385714285714281
72 - 81 	 T/2:  0.43888888888888883
72 - 83 	 T/2:  0.43863636363636355
72 - 85 	 T/2:  0.44153846153846144
72 - 87 	 T/2:  0.43899999999999983
72 - 89 	 T/2:  0.438235294117647
72 - 91 	 T/2:  0.4386842105263156
72 - 93 	 T/2:  0.4361904761904762
72 - 95 	 T/2:  0.4384782608695651
72 - 97 	 T/2:  0.4388000000000001
72 - 99 	 T/2:  0.4387037037037038
72 - 101 	 T/2:  0.43758620689655175
72 - 103 	 T/2:  0.43951612903225795
72 - 105 	 T/2:  0.438939393939394
72 - 107 	 T/2:  0.43899999999999995
72 - 109 	 T/2:  0.438108108108108
72 - 111 	 T/2:  0.438974358974359
72 - 113 	 T/2:  0.438780487804878
72 - 115 	 T/2:  0.4389534883720929
72 - 117 	 T/2:  0.43777777777777777
72 - 119 	 T/2:  0.43819148936170216
72 - 121 	 T/2:  0.43918367346938775
72 - 123 	 T/2:  0.438921568627451
72 - 125 	 T/2:  0.4380188679245283
72 - 127 	 T/2:  0.43881818181818183
72 - 129 	 T/2:  0.4381578947368421
72 - 131 	 T/2:  0.43889830508474575
72 - 133 	 T/2:  0.4384426229508197
72 - 135 	 T/2:  0.4386507936507937
72 - 137 	 T/2:  0.4388461538461539
72 - 139 	 T/2:  0.4388805970149253
72 - 141 	 T/2:  0.43760869565217386
72 - 143 	 T/2:  0.4387323943661972
72 - 145 	 T/2:  0.4389041095890412
72 - 147 	 T/2:  0.4376666666666667
72 - 149 	 T/2:  0.4377272727272727
72 - 151 	 T/2:  0.4388607594936709
72 - 153 	 T/2:  0.43870370370370365
72 - 155 	 T/2:  0.4380722891566265
72 - 157 	 T/2:  0.4380588235294118
72 - 159 	 T/2:  0.4388505747126436
72 - 161 	 T/2:  0.43887640449438203
72 - 163 	 T/2:  0.4388461538461539
72 - 165 	 T/2:  0.4388172043010753
72 - 167 	 T/2:  0.43889473684210517
72 - 169 	 T/2:  0.4388144329896907
72 - 171 	 T/2:  0.4386868686868686
72 - 173 	 T/2:  0.43886138613861386
72 - 175 	 T/2:  0.43878640776699024
72 - 177 	 T/2:  0.4388095238095238
72 - 179 	 T/2:  0.4387383177570093
72 - 181 	 T/2:  0.43885321100917424
72 - 183 	 T/2:  0.4388288288288288
72 - 185 	 T/2:  0.4388053097345132
72 - 187 	 T/2:  0.4387391304347826
72 - 189 	 T/2:  0.4387179487179487
72 - 191 	 T/2:  0.4389495798319328
72 - 193 	 T/2:  0.43847107438016525
72 - 195 	 T/2:  0.43878048780487805
72 - 197 	 T/2:  0.43876
72 - 199 	 T/2:  0.438740157480315
72 - 201 	 T/2:  0.43872093023255815
72 - 203 	 T/2:  0.4387404580152671
72 - 205 	 T/2:  0.4387593984962405
72 - 207 	 T/2:  0.43862962962962954
72 - 209 	 T/2:  0.43864963503649634
72 - 211 	 T/2:  0.43877697841726615
72 - 213 	 T/2:  0.43872340425531914
72 - 215 	 T/2:  0.4387762237762237
72 - 217 	 T/2:  0.4387586206896551
72 - 219 	 T/2:  0.4387755102040816
72 - 221 	 T/2:  0.43862416107382546
72 - 223 	 T/2:  0.4386754966887417
72 - 225 	 T/2:  0.4387254901960784
72 - 227 	 T/2:  0.4388064516129032
73 - 74 	 T/2:  0.43499999999999517
73 - 76 	 T/2:  0.43666666666666504
73 - 78 	 T/2:  0.43699999999999906
73 - 80 	 T/2:  0.43714285714285644
73 - 82 	 T/2:  0.43888888888888844
73 - 84 	 T/2:  0.4390909090909089
73 - 86 	 T/2:  0.4380769230769231
73 - 88 	 T/2:  0.43900000000000006
73 - 90 	 T/2:  0.43823529411764683
73 - 92 	 T/2:  0.4389473684210524
73 - 94 	 T/2:  0.43880952380952365
73 - 96 	 T/2:  0.43847826086956526
73 - 98 	 T/2:  0.4385999999999999
73 - 100 	 T/2:  0.43907407407407395
73 - 102 	 T/2:  0.4389655172413792
73 - 104 	 T/2:  0.4388709677419354
73 - 106 	 T/2:  0.4389393939393939
73 - 108 	 T/2:  0.4387142857142856
73 - 110 	 T/2:  0.43891891891891877
73 - 112 	 T/2:  0.4387179487179487
73 - 114 	 T/2:  0.4389024390243902
73 - 116 	 T/2:  0.43872093023255804
73 - 118 	 T/2:  0.4389999999999999
73 - 120 	 T/2:  0.43882978723404253
73 - 122 	 T/2:  0.4388775510204081
73 - 124 	 T/2:  0.4388235294117646
73 - 126 	 T/2:  0.43886792452830187
73 - 128 	 T/2:  0.43863636363636366
73 - 130 	 T/2:  0.43877192982456137
73 - 132 	 T/2:  0.4388983050847457
73 - 134 	 T/2:  0.4389344262295082
73 - 136 	 T/2:  0.4388888888888889
73 - 138 	 T/2:  0.4386923076923077
73 - 140 	 T/2:  0.4388059701492537
73 - 142 	 T/2:  0.4389130434782608
73 - 144 	 T/2:  0.43873239436619715
73 - 146 	 T/2:  0.4388356164383561
73 - 148 	 T/2:  0.43886666666666657
73 - 150 	 T/2:  0.4388961038961039
73 - 152 	 T/2:  0.4387974683544303
73 - 154 	 T/2:  0.43888888888888883
73 - 156 	 T/2:  0.4387951807228916
73 - 158 	 T/2:  0.43870588235294106
73 - 160 	 T/2:  0.4387931034482758
73 - 162 	 T/2:  0.4387078651685393
73 - 164 	 T/2:  0.43873626373626373
73 - 166 	 T/2:  0.43887096774193546
73 - 168 	 T/2:  0.43889473684210517
73 - 170 	 T/2:  0.43876288659793816
73 - 172 	 T/2:  0.4387878787878788
73 - 174 	 T/2:  0.4387128712871287
73 - 176 	 T/2:  0.4387378640776699
73 - 178 	 T/2:  0.4388095238095238
73 - 180 	 T/2:  0.43883177570093457
73 - 182 	 T/2:  0.4387155963302752
73 - 184 	 T/2:  0.4388288288288288
73 - 186 	 T/2:  0.4388495575221239
73 - 188 	 T/2:  0.43869565217391304
73 - 190 	 T/2:  0.4387606837606837
73 - 192 	 T/2:  0.4386974789915966
73 - 194 	 T/2:  0.43880165289256196
73 - 196 	 T/2:  0.4386991869918699
73 - 198 	 T/2:  0.43876
73 - 200 	 T/2:  0.438740157480315
73 - 202 	 T/2:  0.4387596899224806
73 - 204 	 T/2:  0.4387022900763359
73 - 206 	 T/2:  0.438796992481203
73 - 208 	 T/2:  0.43870370370370365
73 - 210 	 T/2:  0.43879562043795617
73 - 212 	 T/2:  0.4388129496402878
73 - 214 	 T/2:  0.4386879432624114
73 - 216 	 T/2:  0.4387412587412587
73 - 218 	 T/2:  0.43882758620689655
73 - 220 	 T/2:  0.4387414965986395
73 - 222 	 T/2:  0.43865771812080534
73 - 224 	 T/2:  0.43874172185430466
73 - 226 	 T/2:  0.4387581699346405
73 - 228 	 T/2:  0.4386774193548387
74 - 75 	 T/2:  0.4350000000000023
74 - 77 	 T/2:  0.43833333333333496
74 - 79 	 T/2:  0.43900000000000006
74 - 81 	 T/2:  0.43928571428571467
74 - 83 	 T/2:  0.4388888888888892
74 - 85 	 T/2:  0.44227272727272743
74 - 87 	 T/2:  0.4392307692307693
74 - 89 	 T/2:  0.4383333333333335
74 - 91 	 T/2:  0.4388235294117648
74 - 93 	 T/2:  0.4360526315789476
74 - 95 	 T/2:  0.4385714285714286
74 - 97 	 T/2:  0.43891304347826116
74 - 99 	 T/2:  0.43880000000000025
74 - 101 	 T/2:  0.43759259259259276
74 - 103 	 T/2:  0.4396551724137931
74 - 105 	 T/2:  0.43903225806451635
74 - 107 	 T/2:  0.43909090909090914
74 - 109 	 T/2:  0.43814285714285717
74 - 111 	 T/2:  0.4390540540540542
74 - 113 	 T/2:  0.4388461538461539
74 - 115 	 T/2:  0.43902439024390244
74 - 117 	 T/2:  0.4377906976744187
74 - 119 	 T/2:  0.43822222222222235
74 - 121 	 T/2:  0.43925531914893623
74 - 123 	 T/2:  0.4389795918367348
74 - 125 	 T/2:  0.4380392156862746
74 - 127 	 T/2:  0.438867924528302
74 - 129 	 T/2:  0.43818181818181823
74 - 131 	 T/2:  0.4389473684210527
74 - 133 	 T/2:  0.4384745762711865
74 - 135 	 T/2:  0.438688524590164
74 - 137 	 T/2:  0.438888888888889
74 - 139 	 T/2:  0.4389230769230769
74 - 141 	 T/2:  0.4376119402985075
74 - 143 	 T/2:  0.4387681159420291
74 - 145 	 T/2:  0.4389436619718311
74 - 147 	 T/2:  0.43767123287671245
74 - 149 	 T/2:  0.4377333333333334
74 - 151 	 T/2:  0.438896103896104
74 - 153 	 T/2:  0.4387341772151899
74 - 155 	 T/2:  0.4380864197530865
74 - 157 	 T/2:  0.4380722891566266
74 - 159 	 T/2:  0.43888235294117645
74 - 161 	 T/2:  0.4389080459770116
74 - 163 	 T/2:  0.43887640449438214
74 - 165 	 T/2:  0.43884615384615394
74 - 167 	 T/2:  0.4389247311827957
74 - 169 	 T/2:  0.4388421052631579
74 - 171 	 T/2:  0.4387113402061856
74 - 173 	 T/2:  0.438888888888889
74 - 175 	 T/2:  0.4388118811881188
74 - 177 	 T/2:  0.4388349514563108
74 - 179 	 T/2:  0.43876190476190474
74 - 181 	 T/2:  0.4388785046728972
74 - 183 	 T/2:  0.4388532110091743
74 - 185 	 T/2:  0.43882882882882884
74 - 187 	 T/2:  0.4387610619469027
74 - 189 	 T/2:  0.43873913043478263
74 - 191 	 T/2:  0.43897435897435905
74 - 193 	 T/2:  0.43848739495798317
74 - 195 	 T/2:  0.438801652892562
74 - 197 	 T/2:  0.4387804878048781
74 - 199 	 T/2:  0.43876000000000004
74 - 201 	 T/2:  0.43874015748031503
74 - 203 	 T/2:  0.43875968992248066
74 - 205 	 T/2:  0.4387786259541985
74 - 207 	 T/2:  0.43864661654135334
74 - 209 	 T/2:  0.4386666666666667
74 - 211 	 T/2:  0.4387956204379562
74 - 213 	 T/2:  0.43874100719424464
74 - 215 	 T/2:  0.43879432624113474
74 - 217 	 T/2:  0.4387762237762238
74 - 219 	 T/2:  0.43879310344827593
74 - 221 	 T/2:  0.43863945578231284
74 - 223 	 T/2:  0.4386912751677853
74 - 225 	 T/2:  0.43874172185430466
74 - 227 	 T/2:  0.4388235294117648
75 - 76 	 T/2:  0.4399999999999977
75 - 78 	 T/2:  0.4383333333333326
75 - 80 	 T/2:  0.43799999999999956
75 - 82 	 T/2:  0.4399999999999998
75 - 84 	 T/2:  0.4400000000000001
75 - 86 	 T/2:  0.4386363636363639
75 - 88 	 T/2:  0.43961538461538485
75 - 90 	 T/2:  0.43866666666666654
75 - 92 	 T/2:  0.4394117647058823
75 - 94 	 T/2:  0.43921052631578944
75 - 96 	 T/2:  0.438809523809524
75 - 98 	 T/2:  0.4389130434782608
75 - 100 	 T/2:  0.43939999999999996
75 - 102 	 T/2:  0.43925925925925924
75 - 104 	 T/2:  0.43913793103448273
75 - 106 	 T/2:  0.43919354838709684
75 - 108 	 T/2:  0.4389393939393939
75 - 110 	 T/2:  0.43914285714285706
75 - 112 	 T/2:  0.438918918918919
75 - 114 	 T/2:  0.4391025641025641
75 - 116 	 T/2:  0.4389024390243902
75 - 118 	 T/2:  0.43918604651162785
75 - 120 	 T/2:  0.43900000000000006
75 - 122 	 T/2:  0.4390425531914893
75 - 124 	 T/2:  0.43897959183673463
75 - 126 	 T/2:  0.43901960784313726
75 - 128 	 T/2:  0.43877358490566043
75 - 130 	 T/2:  0.4389090909090909
75 - 132 	 T/2:  0.4390350877192982
75 - 134 	 T/2:  0.43906779661016954
75 - 136 	 T/2:  0.43901639344262294
75 - 138 	 T/2:  0.43880952380952387
75 - 140 	 T/2:  0.4389230769230769
75 - 142 	 T/2:  0.43902985074626866
75 - 144 	 T/2:  0.43884057971014495
75 - 146 	 T/2:  0.438943661971831
75 - 148 	 T/2:  0.43897260273972594
75 - 150 	 T/2:  0.43900000000000006
75 - 152 	 T/2:  0.43889610389610384
75 - 154 	 T/2:  0.4389873417721519
75 - 156 	 T/2:  0.43888888888888894
75 - 158 	 T/2:  0.4387951807228915
75 - 160 	 T/2:  0.43888235294117645
75 - 162 	 T/2:  0.43879310344827593
75 - 164 	 T/2:  0.4388202247191011
75 - 166 	 T/2:  0.438956043956044
75 - 168 	 T/2:  0.43897849462365585
75 - 170 	 T/2:  0.4388421052631579
75 - 172 	 T/2:  0.4388659793814433
75 - 174 	 T/2:  0.43878787878787884
