Configuration 2:  

(using maxima)

1 - 2 	 T:  0.8
56 - 87 	 T/2:  0.40193548387096767
56 - 89 	 T/2:  0.40181818181818185
56 - 91 	 T/2:  0.40142857142857147
56 - 93 	 T/2:  0.4018918918918919
56 - 95 	 T/2:  0.4017948717948717
56 - 97 	 T/2:  0.4017073170731708
56 - 99 	 T/2:  0.40162790697674416
56 - 101 	 T/2:  0.40177777777777784
56 - 103 	 T/2:  0.40170212765957447
56 - 105 	 T/2:  0.4028571428571428
57 - 58 	 T/2:  0.39000000000000057
57 - 60 	 T/2:  0.39999999999999974
57 - 62 	 T/2:  0.4
57 - 64 	 T/2:  0.4000000000000001
57 - 66 	 T/2:  0.40111111111111103
57 - 68 	 T/2:  0.40090909090909094
57 - 70 	 T/2:  0.4007692307692308
57 - 72 	 T/2:  0.4013333333333333
57 - 74 	 T/2:  0.4011764705882353
57 - 76 	 T/2:  0.401578947368421
57 - 78 	 T/2:  0.401904761904762
57 - 80 	 T/2:  0.401304347826087
57 - 82 	 T/2:  0.40159999999999996
57 - 84 	 T/2:  0.4014814814814816
57 - 86 	 T/2:  0.40172413793103445
57 - 88 	 T/2:  0.40161290322580656
57 - 90 	 T/2:  0.4015151515151515
57 - 92 	 T/2:  0.40142857142857136
57 - 94 	 T/2:  0.4016216216216216
57 - 96 	 T/2:  0.4015384615384616
57 - 98 	 T/2:  0.40146341463414636
57 - 100 	 T/2:  0.40139534883720923
57 - 102 	 T/2:  0.4013333333333334
57 - 104 	 T/2:  0.4014893617021276
57 - 106 	 T/2:  0.40142857142857147
58 - 59 	 T/2:  0.41000000000000014
58 - 61 	 T/2:  0.4033333333333336
58 - 63 	 T/2:  0.4020000000000003
58 - 65 	 T/2:  0.4028571428571429
58 - 67 	 T/2:  0.4022222222222223
58 - 69 	 T/2:  0.4027272727272727
58 - 71 	 T/2:  0.40230769230769237
58 - 73 	 T/2:  0.4026666666666666
58 - 75 	 T/2:  0.4023529411764706
58 - 77 	 T/2:  0.40210526315789474
58 - 79 	 T/2:  0.401904761904762
58 - 81 	 T/2:  0.4017391304347827
58 - 83 	 T/2:  0.4019999999999999
58 - 85 	 T/2:  0.4018518518518519
58 - 87 	 T/2:  0.40206896551724125
58 - 89 	 T/2:  0.4019354838709678
58 - 91 	 T/2:  0.4015151515151515
58 - 93 	 T/2:  0.402
58 - 95 	 T/2:  0.40189189189189184
58 - 97 	 T/2:  0.40179487179487183
58 - 99 	 T/2:  0.4017073170731707
58 - 101 	 T/2:  0.4018604651162791
58 - 103 	 T/2:  0.40177777777777773
58 - 105 	 T/2:  0.4029787234042553
59 - 60 	 T/2:  0.3999999999999986
59 - 62 	 T/2:  0.39999999999999974
59 - 64 	 T/2:  0.4
59 - 66 	 T/2:  0.40142857142857125
59 - 68 	 T/2:  0.40111111111111103
59 - 70 	 T/2:  0.40090909090909094
59 - 72 	 T/2:  0.40153846153846146
59 - 74 	 T/2:  0.4013333333333333
59 - 76 	 T/2:  0.40176470588235286
59 - 78 	 T/2:  0.40210526315789474
59 - 80 	 T/2:  0.4014285714285714
59 - 82 	 T/2:  0.40173913043478254
59 - 84 	 T/2:  0.4016000000000001
59 - 86 	 T/2:  0.4018518518518518
59 - 88 	 T/2:  0.40172413793103456
59 - 90 	 T/2:  0.40161290322580645
59 - 92 	 T/2:  0.4015151515151514
59 - 94 	 T/2:  0.4017142857142857
59 - 96 	 T/2:  0.4016216216216217
59 - 98 	 T/2:  0.40153846153846157
59 - 100 	 T/2:  0.40146341463414625
59 - 102 	 T/2:  0.40139534883720934
59 - 104 	 T/2:  0.4015555555555555
59 - 106 	 T/2:  0.4014893617021277
60 - 61 	 T/2:  0.40000000000000213
60 - 63 	 T/2:  0.40000000000000097
60 - 65 	 T/2:  0.4020000000000003
60 - 67 	 T/2:  0.40142857142857175
60 - 69 	 T/2:  0.4022222222222223
60 - 71 	 T/2:  0.40181818181818196
60 - 73 	 T/2:  0.40230769230769237
60 - 75 	 T/2:  0.4020000000000001
60 - 77 	 T/2:  0.401764705882353
60 - 79 	 T/2:  0.4015789473684212
60 - 81 	 T/2:  0.4014285714285716
60 - 83 	 T/2:  0.40173913043478254
60 - 85 	 T/2:  0.4016000000000001
60 - 87 	 T/2:  0.4018518518518518
60 - 89 	 T/2:  0.40172413793103456
60 - 91 	 T/2:  0.4012903225806452
60 - 93 	 T/2:  0.40181818181818185
60 - 95 	 T/2:  0.4017142857142857
60 - 97 	 T/2:  0.4016216216216217
60 - 99 	 T/2:  0.40153846153846157
60 - 101 	 T/2:  0.4017073170731708
60 - 103 	 T/2:  0.40162790697674416
60 - 105 	 T/2:  0.40288888888888885
61 - 62 	 T/2:  0.3999999999999986
61 - 64 	 T/2:  0.39999999999999974
61 - 66 	 T/2:  0.4019999999999996
61 - 68 	 T/2:  0.40142857142857125
61 - 70 	 T/2:  0.40111111111111103
61 - 72 	 T/2:  0.40181818181818163
61 - 74 	 T/2:  0.40153846153846146
61 - 76 	 T/2:  0.40199999999999986
61 - 78 	 T/2:  0.4023529411764706
61 - 80 	 T/2:  0.401578947368421
61 - 82 	 T/2:  0.4019047619047618
61 - 84 	 T/2:  0.4017391304347827
61 - 86 	 T/2:  0.4019999999999999
61 - 88 	 T/2:  0.4018518518518519
61 - 90 	 T/2:  0.40172413793103445
61 - 92 	 T/2:  0.40161290322580634
61 - 94 	 T/2:  0.40181818181818174
61 - 96 	 T/2:  0.4017142857142858
61 - 98 	 T/2:  0.4016216216216216
61 - 100 	 T/2:  0.40153846153846146
61 - 102 	 T/2:  0.40146341463414636
61 - 104 	 T/2:  0.4016279069767441
61 - 106 	 T/2:  0.40155555555555555
62 - 63 	 T/2:  0.40000000000000213
62 - 65 	 T/2:  0.4033333333333336
62 - 67 	 T/2:  0.4020000000000003
62 - 69 	 T/2:  0.4028571428571429
62 - 71 	 T/2:  0.4022222222222223
62 - 73 	 T/2:  0.4027272727272727
62 - 75 	 T/2:  0.40230769230769237
62 - 77 	 T/2:  0.4020000000000001
62 - 79 	 T/2:  0.401764705882353
62 - 81 	 T/2:  0.4015789473684212
62 - 83 	 T/2:  0.4019047619047618
62 - 85 	 T/2:  0.4017391304347827
62 - 87 	 T/2:  0.4019999999999999
62 - 89 	 T/2:  0.4018518518518519
62 - 91 	 T/2:  0.4013793103448276
62 - 93 	 T/2:  0.4019354838709678
62 - 95 	 T/2:  0.40181818181818174
62 - 97 	 T/2:  0.4017142857142858
62 - 99 	 T/2:  0.4016216216216216
62 - 101 	 T/2:  0.40179487179487183
62 - 103 	 T/2:  0.4017073170731707
62 - 105 	 T/2:  0.40302325581395343
63 - 64 	 T/2:  0.3999999999999986
63 - 66 	 T/2:  0.40333333333333243
63 - 68 	 T/2:  0.4019999999999996
63 - 70 	 T/2:  0.40142857142857125
63 - 72 	 T/2:  0.4022222222222219
63 - 74 	 T/2:  0.40181818181818163
63 - 76 	 T/2:  0.4023076923076921
63 - 78 	 T/2:  0.4026666666666666
63 - 80 	 T/2:  0.40176470588235286
63 - 82 	 T/2:  0.4021052631578946
63 - 84 	 T/2:  0.401904761904762
63 - 86 	 T/2:  0.4021739130434781
63 - 88 	 T/2:  0.402
63 - 90 	 T/2:  0.4018518518518518
63 - 92 	 T/2:  0.4017241379310343
63 - 94 	 T/2:  0.40193548387096767
63 - 96 	 T/2:  0.40181818181818185
63 - 98 	 T/2:  0.4017142857142857
63 - 100 	 T/2:  0.4016216216216215
63 - 102 	 T/2:  0.40153846153846157
63 - 104 	 T/2:  0.40170731707317064
63 - 106 	 T/2:  0.40162790697674416
64 - 65 	 T/2:  0.41000000000000014
64 - 67 	 T/2:  0.4033333333333336
64 - 69 	 T/2:  0.4039999999999999
64 - 71 	 T/2:  0.4028571428571429
64 - 73 	 T/2:  0.4033333333333332
64 - 75 	 T/2:  0.4027272727272727
64 - 77 	 T/2:  0.40230769230769237
64 - 79 	 T/2:  0.4020000000000001
64 - 81 	 T/2:  0.401764705882353
64 - 83 	 T/2:  0.4021052631578946
64 - 85 	 T/2:  0.401904761904762
64 - 87 	 T/2:  0.4021739130434781
64 - 89 	 T/2:  0.402
64 - 91 	 T/2:  0.4014814814814815
64 - 93 	 T/2:  0.40206896551724136
64 - 95 	 T/2:  0.40193548387096767
64 - 97 	 T/2:  0.40181818181818185
64 - 99 	 T/2:  0.4017142857142857
64 - 101 	 T/2:  0.4018918918918919
64 - 103 	 T/2:  0.4017948717948717
64 - 105 	 T/2:  0.403170731707317
65 - 66 	 T/2:  0.3999999999999986
65 - 68 	 T/2:  0.39999999999999974
65 - 70 	 T/2:  0.4
65 - 72 	 T/2:  0.40142857142857125
65 - 74 	 T/2:  0.40111111111111103
65 - 76 	 T/2:  0.40181818181818163
65 - 78 	 T/2:  0.40230769230769237
65 - 80 	 T/2:  0.4013333333333333
65 - 82 	 T/2:  0.40176470588235286
65 - 84 	 T/2:  0.4015789473684212
65 - 86 	 T/2:  0.4019047619047618
65 - 88 	 T/2:  0.4017391304347827
65 - 90 	 T/2:  0.40159999999999996
65 - 92 	 T/2:  0.40148148148148133
65 - 94 	 T/2:  0.40172413793103445
65 - 96 	 T/2:  0.40161290322580656
65 - 98 	 T/2:  0.4015151515151515
65 - 100 	 T/2:  0.40142857142857136
65 - 102 	 T/2:  0.4013513513513514
65 - 104 	 T/2:  0.40153846153846146
65 - 106 	 T/2:  0.40146341463414636
66 - 67 	 T/2:  0.40000000000000213
66 - 69 	 T/2:  0.4033333333333336
66 - 71 	 T/2:  0.4020000000000003
66 - 73 	 T/2:  0.4028571428571429
66 - 75 	 T/2:  0.4022222222222223
66 - 77 	 T/2:  0.40181818181818196
66 - 79 	 T/2:  0.40153846153846173
66 - 81 	 T/2:  0.40133333333333354
66 - 83 	 T/2:  0.40176470588235286
66 - 85 	 T/2:  0.4015789473684212
66 - 87 	 T/2:  0.4019047619047618
66 - 89 	 T/2:  0.4017391304347827
66 - 91 	 T/2:  0.40120000000000006
66 - 93 	 T/2:  0.4018518518518519
66 - 95 	 T/2:  0.40172413793103445
66 - 97 	 T/2:  0.40161290322580656
66 - 99 	 T/2:  0.4015151515151515
66 - 101 	 T/2:  0.4017142857142858
66 - 103 	 T/2:  0.4016216216216216
66 - 105 	 T/2:  0.40307692307692305
67 - 68 	 T/2:  0.3999999999999986
67 - 70 	 T/2:  0.39999999999999974
67 - 72 	 T/2:  0.4019999999999996
67 - 74 	 T/2:  0.40142857142857125
67 - 76 	 T/2:  0.4022222222222219
67 - 78 	 T/2:  0.4027272727272727
67 - 80 	 T/2:  0.40153846153846146
67 - 82 	 T/2:  0.40199999999999986
67 - 84 	 T/2:  0.401764705882353
67 - 86 	 T/2:  0.4021052631578946
67 - 88 	 T/2:  0.401904761904762
67 - 90 	 T/2:  0.40173913043478254
67 - 92 	 T/2:  0.40159999999999985
67 - 94 	 T/2:  0.4018518518518518
67 - 96 	 T/2:  0.40172413793103456
67 - 98 	 T/2:  0.40161290322580645
67 - 100 	 T/2:  0.4015151515151514
67 - 102 	 T/2:  0.40142857142857147
67 - 104 	 T/2:  0.4016216216216215
67 - 106 	 T/2:  0.40153846153846157
68 - 69 	 T/2:  0.41000000000000014
68 - 71 	 T/2:  0.4033333333333336
68 - 73 	 T/2:  0.4039999999999999
68 - 75 	 T/2:  0.4028571428571429
68 - 77 	 T/2:  0.4022222222222223
68 - 79 	 T/2:  0.40181818181818196
68 - 81 	 T/2:  0.40153846153846173
68 - 83 	 T/2:  0.40199999999999986
68 - 85 	 T/2:  0.401764705882353
68 - 87 	 T/2:  0.4021052631578946
68 - 89 	 T/2:  0.401904761904762
68 - 91 	 T/2:  0.401304347826087
68 - 93 	 T/2:  0.402
68 - 95 	 T/2:  0.4018518518518518
68 - 97 	 T/2:  0.40172413793103456
68 - 99 	 T/2:  0.40161290322580645
68 - 101 	 T/2:  0.40181818181818185
68 - 103 	 T/2:  0.4017142857142857
68 - 105 	 T/2:  0.4032432432432432
69 - 70 	 T/2:  0.39000000000000057
69 - 72 	 T/2:  0.39999999999999974
69 - 74 	 T/2:  0.4
69 - 76 	 T/2:  0.40142857142857125
69 - 78 	 T/2:  0.4022222222222223
69 - 80 	 T/2:  0.40090909090909094
69 - 82 	 T/2:  0.40153846153846146
69 - 84 	 T/2:  0.40133333333333354
69 - 86 	 T/2:  0.40176470588235286
69 - 88 	 T/2:  0.4015789473684212
69 - 90 	 T/2:  0.4014285714285714
69 - 92 	 T/2:  0.4013043478260868
69 - 94 	 T/2:  0.40159999999999996
69 - 96 	 T/2:  0.4014814814814816
69 - 98 	 T/2:  0.4013793103448276
69 - 100 	 T/2:  0.40129032258064506
69 - 102 	 T/2:  0.4012121212121213
69 - 104 	 T/2:  0.40142857142857136
69 - 106 	 T/2:  0.4013513513513514
70 - 71 	 T/2:  0.41000000000000014
70 - 73 	 T/2:  0.4066666666666663
70 - 75 	 T/2:  0.4039999999999999
70 - 77 	 T/2:  0.4028571428571429
70 - 79 	 T/2:  0.4022222222222223
70 - 81 	 T/2:  0.40181818181818196
70 - 83 	 T/2:  0.4023076923076921
70 - 85 	 T/2:  0.4020000000000001
70 - 87 	 T/2:  0.40235294117647036
70 - 89 	 T/2:  0.40210526315789474
70 - 91 	 T/2:  0.4014285714285714
70 - 93 	 T/2:  0.40217391304347827
70 - 95 	 T/2:  0.4019999999999999
70 - 97 	 T/2:  0.4018518518518519
70 - 99 	 T/2:  0.40172413793103445
70 - 101 	 T/2:  0.4019354838709678
70 - 103 	 T/2:  0.40181818181818174
70 - 105 	 T/2:  0.40342857142857136
71 - 72 	 T/2:  0.3999999999999986
71 - 74 	 T/2:  0.39999999999999974
71 - 76 	 T/2:  0.4019999999999996
71 - 78 	 T/2:  0.4028571428571429
71 - 80 	 T/2:  0.40111111111111103
71 - 82 	 T/2:  0.40181818181818163
71 - 84 	 T/2:  0.40153846153846173
71 - 86 	 T/2:  0.40199999999999986
71 - 88 	 T/2:  0.401764705882353
71 - 90 	 T/2:  0.401578947368421
71 - 92 	 T/2:  0.40142857142857125
71 - 94 	 T/2:  0.40173913043478254
71 - 96 	 T/2:  0.4016000000000001
71 - 98 	 T/2:  0.4014814814814815
71 - 100 	 T/2:  0.4013793103448275
71 - 102 	 T/2:  0.4012903225806452
71 - 104 	 T/2:  0.4015151515151514
71 - 106 	 T/2:  0.40142857142857147
72 - 73 	 T/2:  0.41000000000000014
72 - 75 	 T/2:  0.4033333333333336
72 - 77 	 T/2:  0.4020000000000003
72 - 79 	 T/2:  0.40142857142857175
72 - 81 	 T/2:  0.4011111111111114
72 - 83 	 T/2:  0.40181818181818163
72 - 85 	 T/2:  0.40153846153846173
72 - 87 	 T/2:  0.40199999999999986
72 - 89 	 T/2:  0.401764705882353
72 - 91 	 T/2:  0.40105263157894744
72 - 93 	 T/2:  0.401904761904762
72 - 95 	 T/2:  0.40173913043478254
72 - 97 	 T/2:  0.4016000000000001
72 - 99 	 T/2:  0.4014814814814815
72 - 101 	 T/2:  0.40172413793103456
72 - 103 	 T/2:  0.40161290322580645
72 - 105 	 T/2:  0.4033333333333333
73 - 74 	 T/2:  0.39000000000000057
73 - 76 	 T/2:  0.39999999999999974
73 - 78 	 T/2:  0.4020000000000003
73 - 80 	 T/2:  0.4000000000000001
73 - 82 	 T/2:  0.40111111111111103
73 - 84 	 T/2:  0.40090909090909127
73 - 86 	 T/2:  0.40153846153846146
73 - 88 	 T/2:  0.40133333333333354
73 - 90 	 T/2:  0.4011764705882353
73 - 92 	 T/2:  0.4010526315789472
73 - 94 	 T/2:  0.4014285714285714
73 - 96 	 T/2:  0.40130434782608715
73 - 98 	 T/2:  0.40120000000000006
73 - 100 	 T/2:  0.40111111111111103
73 - 102 	 T/2:  0.4010344827586208
73 - 104 	 T/2:  0.40129032258064506
73 - 106 	 T/2:  0.4012121212121213
74 - 75 	 T/2:  0.41000000000000014
74 - 77 	 T/2:  0.4033333333333336
74 - 79 	 T/2:  0.4020000000000003
74 - 81 	 T/2:  0.40142857142857175
74 - 83 	 T/2:  0.4022222222222219
74 - 85 	 T/2:  0.40181818181818196
74 - 87 	 T/2:  0.4023076923076921
74 - 89 	 T/2:  0.4020000000000001
74 - 91 	 T/2:  0.4011764705882353
74 - 93 	 T/2:  0.40210526315789474
74 - 95 	 T/2:  0.4019047619047618
74 - 97 	 T/2:  0.4017391304347827
74 - 99 	 T/2:  0.40159999999999996
74 - 101 	 T/2:  0.4018518518518519
74 - 103 	 T/2:  0.40172413793103445
74 - 105 	 T/2:  0.40354838709677415
75 - 76 	 T/2:  0.3999999999999986
75 - 78 	 T/2:  0.4033333333333336
75 - 80 	 T/2:  0.4
75 - 82 	 T/2:  0.40142857142857125
75 - 84 	 T/2:  0.4011111111111114
75 - 86 	 T/2:  0.40181818181818163
75 - 88 	 T/2:  0.40153846153846173
75 - 90 	 T/2:  0.4013333333333333
75 - 92 	 T/2:  0.4011764705882351
75 - 94 	 T/2:  0.401578947368421
75 - 96 	 T/2:  0.4014285714285716
75 - 98 	 T/2:  0.401304347826087
75 - 100 	 T/2:  0.4011999999999999
75 - 102 	 T/2:  0.4011111111111112
75 - 104 	 T/2:  0.4013793103448275
75 - 106 	 T/2:  0.4012903225806452
76 - 77 	 T/2:  0.40000000000000213
76 - 79 	 T/2:  0.40000000000000097
76 - 81 	 T/2:  0.4000000000000007
76 - 83 	 T/2:  0.40142857142857125
76 - 85 	 T/2:  0.4011111111111114
76 - 87 	 T/2:  0.40181818181818163
76 - 89 	 T/2:  0.40153846153846173
76 - 91 	 T/2:  0.4006666666666668
76 - 93 	 T/2:  0.401764705882353
76 - 95 	 T/2:  0.401578947368421
76 - 97 	 T/2:  0.4014285714285716
76 - 99 	 T/2:  0.401304347826087
76 - 101 	 T/2:  0.4016000000000001
76 - 103 	 T/2:  0.4014814814814815
76 - 105 	 T/2:  0.40344827586206894
77 - 78 	 T/2:  0.41000000000000014
77 - 80 	 T/2:  0.39999999999999974
77 - 82 	 T/2:  0.4019999999999996
77 - 84 	 T/2:  0.40142857142857175
77 - 86 	 T/2:  0.4022222222222219
77 - 88 	 T/2:  0.40181818181818196
77 - 90 	 T/2:  0.40153846153846146
77 - 92 	 T/2:  0.40133333333333304
77 - 94 	 T/2:  0.40176470588235286
77 - 96 	 T/2:  0.4015789473684212
77 - 98 	 T/2:  0.4014285714285714
77 - 100 	 T/2:  0.4013043478260868
77 - 102 	 T/2:  0.40120000000000006
77 - 104 	 T/2:  0.40148148148148133
77 - 106 	 T/2:  0.4013793103448276
78 - 79 	 T/2:  0.39000000000000057
78 - 81 	 T/2:  0.3966666666666671
78 - 83 	 T/2:  0.3999999999999993
78 - 85 	 T/2:  0.4000000000000001
78 - 87 	 T/2:  0.40111111111111064
78 - 89 	 T/2:  0.40090909090909094
78 - 91 	 T/2:  0.39999999999999997
78 - 93 	 T/2:  0.4013333333333333
78 - 95 	 T/2:  0.4011764705882351
78 - 97 	 T/2:  0.40105263157894744
78 - 99 	 T/2:  0.40095238095238084
78 - 101 	 T/2:  0.401304347826087
78 - 103 	 T/2:  0.4011999999999999
78 - 105 	 T/2:  0.4033333333333332
79 - 80 	 T/2:  0.3999999999999986
79 - 82 	 T/2:  0.40333333333333243
79 - 84 	 T/2:  0.4020000000000003
79 - 86 	 T/2:  0.4028571428571424
79 - 88 	 T/2:  0.4022222222222223
79 - 90 	 T/2:  0.40181818181818163
79 - 92 	 T/2:  0.4015384615384612
79 - 94 	 T/2:  0.40199999999999986
79 - 96 	 T/2:  0.401764705882353
79 - 98 	 T/2:  0.401578947368421
79 - 100 	 T/2:  0.40142857142857125
79 - 102 	 T/2:  0.401304347826087
79 - 104 	 T/2:  0.40159999999999985
79 - 106 	 T/2:  0.4014814814814815
80 - 81 	 T/2:  0.40000000000000213
80 - 83 	 T/2:  0.40333333333333243
80 - 85 	 T/2:  0.4020000000000003
80 - 87 	 T/2:  0.4028571428571424
80 - 89 	 T/2:  0.4022222222222223
80 - 91 	 T/2:  0.40090909090909094
80 - 93 	 T/2:  0.40230769230769237
80 - 95 	 T/2:  0.40199999999999986
80 - 97 	 T/2:  0.401764705882353
80 - 99 	 T/2:  0.401578947368421
80 - 101 	 T/2:  0.401904761904762
80 - 103 	 T/2:  0.40173913043478254
80 - 105 	 T/2:  0.4039999999999999
81 - 82 	 T/2:  0.4099999999999966
81 - 84 	 T/2:  0.4033333333333336
81 - 86 	 T/2:  0.4039999999999992
81 - 88 	 T/2:  0.4028571428571429
81 - 90 	 T/2:  0.4022222222222219
81 - 92 	 T/2:  0.40181818181818135
81 - 94 	 T/2:  0.4023076923076921
81 - 96 	 T/2:  0.4020000000000001
81 - 98 	 T/2:  0.40176470588235286
81 - 100 	 T/2:  0.4015789473684208
81 - 102 	 T/2:  0.4014285714285714
81 - 104 	 T/2:  0.4017391304347824
81 - 106 	 T/2:  0.40159999999999996
82 - 83 	 T/2:  0.3999999999999986
82 - 85 	 T/2:  0.40000000000000097
82 - 87 	 T/2:  0.4019999999999996
82 - 89 	 T/2:  0.40142857142857175
82 - 91 	 T/2:  0.40000000000000013
82 - 93 	 T/2:  0.40181818181818196
82 - 95 	 T/2:  0.40153846153846146
82 - 97 	 T/2:  0.40133333333333354
82 - 99 	 T/2:  0.4011764705882353
82 - 101 	 T/2:  0.4015789473684212
82 - 103 	 T/2:  0.4014285714285714
82 - 105 	 T/2:  0.40391304347826085
83 - 84 	 T/2:  0.4000000000000057
83 - 86 	 T/2:  0.4033333333333336
83 - 88 	 T/2:  0.402000000000001
83 - 90 	 T/2:  0.40142857142857175
83 - 92 	 T/2:  0.40111111111111103
83 - 94 	 T/2:  0.40181818181818196
83 - 96 	 T/2:  0.401538461538462
83 - 98 	 T/2:  0.40133333333333354
83 - 100 	 T/2:  0.4011764705882353
83 - 102 	 T/2:  0.4010526315789476
83 - 104 	 T/2:  0.4014285714285714
83 - 106 	 T/2:  0.40130434782608715
84 - 85 	 T/2:  0.3999999999999986
84 - 87 	 T/2:  0.40333333333333127
84 - 89 	 T/2:  0.4019999999999996
84 - 91 	 T/2:  0.3999999999999996
84 - 93 	 T/2:  0.4022222222222219
84 - 95 	 T/2:  0.40181818181818135
84 - 97 	 T/2:  0.40153846153846146
84 - 99 	 T/2:  0.40133333333333304
84 - 101 	 T/2:  0.40176470588235286
84 - 103 	 T/2:  0.4015789473684208
84 - 105 	 T/2:  0.404285714285714
85 - 86 	 T/2:  0.4099999999999966
85 - 88 	 T/2:  0.4033333333333336
85 - 90 	 T/2:  0.4019999999999996
85 - 92 	 T/2:  0.40142857142857075
85 - 94 	 T/2:  0.4022222222222219
85 - 96 	 T/2:  0.40181818181818196
85 - 98 	 T/2:  0.40153846153846146
85 - 100 	 T/2:  0.40133333333333304
85 - 102 	 T/2:  0.4011764705882353
85 - 104 	 T/2:  0.4015789473684208
85 - 106 	 T/2:  0.4014285714285714
86 - 87 	 T/2:  0.3999999999999986
86 - 89 	 T/2:  0.40000000000000097
86 - 91 	 T/2:  0.3980000000000004
86 - 93 	 T/2:  0.40142857142857175
86 - 95 	 T/2:  0.40111111111111103
86 - 97 	 T/2:  0.40090909090909127
86 - 99 	 T/2:  0.4007692307692308
86 - 101 	 T/2:  0.40133333333333354
86 - 103 	 T/2:  0.4011764705882353
86 - 105 	 T/2:  0.40421052631578946
87 - 88 	 T/2:  0.4000000000000057
87 - 90 	 T/2:  0.40000000000000097
87 - 92 	 T/2:  0.4
87 - 94 	 T/2:  0.40142857142857175
87 - 96 	 T/2:  0.40111111111111186
87 - 98 	 T/2:  0.40090909090909127
87 - 100 	 T/2:  0.4007692307692308
87 - 102 	 T/2:  0.400666666666667
87 - 104 	 T/2:  0.4011764705882353
87 - 106 	 T/2:  0.4010526315789476
88 - 89 	 T/2:  0.3999999999999986
88 - 91 	 T/2:  0.3966666666666659
88 - 93 	 T/2:  0.4019999999999996
88 - 95 	 T/2:  0.40142857142857075
88 - 97 	 T/2:  0.40111111111111103
88 - 99 	 T/2:  0.4009090909090906
88 - 101 	 T/2:  0.40153846153846146
88 - 103 	 T/2:  0.40133333333333304
88 - 105 	 T/2:  0.4047058823529409
89 - 90 	 T/2:  0.3999999999999986
89 - 92 	 T/2:  0.3999999999999986
89 - 94 	 T/2:  0.4019999999999996
89 - 96 	 T/2:  0.40142857142857175
89 - 98 	 T/2:  0.40111111111111103
89 - 100 	 T/2:  0.4009090909090906
89 - 102 	 T/2:  0.4007692307692308
89 - 104 	 T/2:  0.40133333333333304
89 - 106 	 T/2:  0.4011764705882353
90 - 91 	 T/2:  0.39000000000000057
90 - 93 	 T/2:  0.4033333333333336
90 - 95 	 T/2:  0.4019999999999996
90 - 97 	 T/2:  0.40142857142857175
90 - 99 	 T/2:  0.40111111111111103
90 - 101 	 T/2:  0.40181818181818196
90 - 103 	 T/2:  0.40153846153846146
90 - 105 	 T/2:  0.4053333333333332
91 - 92 	 T/2:  0.4099999999999966
91 - 94 	 T/2:  0.4066666666666663
91 - 96 	 T/2:  0.40400000000000064
91 - 98 	 T/2:  0.4028571428571429
91 - 100 	 T/2:  0.4022222222222219
91 - 102 	 T/2:  0.40181818181818196
91 - 104 	 T/2:  0.4023076923076921
91 - 106 	 T/2:  0.4020000000000001
92 - 93 	 T/2:  0.4100000000000037
92 - 95 	 T/2:  0.4033333333333336
92 - 97 	 T/2:  0.402000000000001
92 - 99 	 T/2:  0.40142857142857175
92 - 101 	 T/2:  0.4022222222222227
92 - 103 	 T/2:  0.40181818181818196
92 - 105 	 T/2:  0.40615384615384625
93 - 94 	 T/2:  0.3999999999999986
93 - 96 	 T/2:  0.40000000000000097
93 - 98 	 T/2:  0.4
93 - 100 	 T/2:  0.3999999999999996
93 - 102 	 T/2:  0.40000000000000013
93 - 104 	 T/2:  0.4009090909090906
93 - 106 	 T/2:  0.4007692307692308
94 - 95 	 T/2:  0.3999999999999986
94 - 97 	 T/2:  0.40000000000000097
94 - 99 	 T/2:  0.4
94 - 101 	 T/2:  0.40142857142857175
94 - 103 	 T/2:  0.40111111111111103
94 - 105 	 T/2:  0.40636363636363626
95 - 96 	 T/2:  0.4000000000000057
95 - 98 	 T/2:  0.40000000000000097
95 - 100 	 T/2:  0.4
95 - 102 	 T/2:  0.40000000000000063
95 - 104 	 T/2:  0.40111111111111103
95 - 106 	 T/2:  0.40090909090909127
96 - 97 	 T/2:  0.3999999999999986
96 - 99 	 T/2:  0.3999999999999986
96 - 101 	 T/2:  0.4019999999999996
96 - 103 	 T/2:  0.40142857142857075
96 - 105 	 T/2:  0.4077777777777772
97 - 98 	 T/2:  0.3999999999999986
97 - 100 	 T/2:  0.3999999999999986
97 - 102 	 T/2:  0.4
97 - 104 	 T/2:  0.40142857142857075
97 - 106 	 T/2:  0.40111111111111103
98 - 99 	 T/2:  0.3999999999999986
98 - 101 	 T/2:  0.4033333333333336
98 - 103 	 T/2:  0.4019999999999996
98 - 105 	 T/2:  0.40999999999999964
99 - 100 	 T/2:  0.3999999999999986
99 - 102 	 T/2:  0.40000000000000097
99 - 104 	 T/2:  0.4019999999999996
99 - 106 	 T/2:  0.40142857142857175
100 - 101 	 T/2:  0.4100000000000037
100 - 103 	 T/2:  0.4033333333333336
100 - 105 	 T/2:  0.41400000000000003
101 - 102 	 T/2:  0.39000000000000057
101 - 104 	 T/2:  0.3999999999999986
101 - 106 	 T/2:  0.4
102 - 103 	 T/2:  0.4099999999999966
102 - 105 	 T/2:  0.423333333333332
103 - 104 	 T/2:  0.3999999999999986
103 - 106 	 T/2:  0.40000000000000097
104 - 105 	 T/2:  0.46000000000000085
105 - 106 	 T/2:  0.3400000000000034



The mean period of oscillation is:  0.8036749174865631



The error is:  5.631570488529404e-05
